Sentiment,Tweets
[3],['  Mumbai MumbaiLocal\nMaha govt’s decision to allow fully vaccinated people to use\xa0local trains\xa0from August  is unlikel…']
[3],['Mumbai MumbaiLocal\nMaha govt’s decision to allow fully vaccinated people to use\xa0local trains\xa0from August  is un… ']
[3],['  NaviMumbai Double dose train pass Only  under  NMMC citizens can travel reports   \nMumbaiLocal\n\nhttps…']
[3],['NaviMumbai Double dose train pass Only  under  NMMC citizens can travel reports  ']
[3],['Now Fully Vaccinated people are allowed to travel by train from th August \n\nFollow  ']
[3],['  Finally\nSo we can travel by local trains from the th of August\nBut we have to complete two doses of Vaccine…']
[3],['  Mumbai local trains to restart from August 🚊\nBut only for people who are fully vaccinated\n\nShould mandatory vaccinat…']
[3],['o force people with compulsory vaccination to get their right is a CIMEI will Fight mumbailocal']
[3],['  Mumbai local trains to restart from August 🚊\nBut only for people who are fully vaccinated\n\nShould mandatory vaccinat…']
[3],['  Mumbais arterial suburban train network will be open from August  to fully vaccinated people  days after their se…']
[3],['Mumbais arterial suburban train network will be open from August  to fully vaccinated people  days after their… ']
[3],['  ICYMI  Mumbai local trains will resume from August  for those who are fully vaccinated Heres how to get passes…']
[3],['  I just had a perhaps sacrilegious thought — what if we stop the Mumbai local train service altogether Will it result i…']
[3],['I just had a perhaps sacrilegious thought — what if we stop the Mumbai local train service altogether Will it res… ']
[3],['Mall open ravelling allowed in mumbailocal  Market open till  pm\n\nBut the question is When will BCM go to Ma… ']
[3],['Hes all set to travel in mumbailocal train ']
[3],['  With the ease in lockdown restrictions amp train travel for fully vaccinated people allowed were excited to see you all a…']
[3],['\n\nupdate of local train in mumbai\nlocaltrain mumbailocal']
[3],['With the ease in lockdown restrictions amp train travel for fully vaccinated people allowed were excited to see you… ']
[3],['  ICYMI  Mumbai local trains will resume from August  for those who are fully vaccinated Heres how to get passes…']
[3],['ICYMI  Mumbai local trains will resume from August  for those who are fully vaccinated Heres how to get passe… ']
[5],['COVID COVID rd Wave mumbailocal MumbaiLocals WHO WILL MONIO HUGE PASSENGES EG vaccinated PEOPLE IS… ']
[3],['CIIZEN WANS O KNOW WHO WILL MONIO HUGE NUMBES OF PASSENGES IN mumbailocal MumbaiLocals EG FULLY VACCINAE… ']
[3],['  Mumbai gets its life back on track \nLocal rains to resume from August  for fully vaccinated passengers \nA  days g…']
[3],['  Mumbai gets its life back on track \nLocal rains to resume from August  for fully vaccinated passengers \nA  days g…']
[3],['Mumbai gets its life back on track \nLocal rains to resume from August  for fully vaccinated passengers \nA … ']
[3],['  Finally\nSo we can travel by local trains from the th of August\nBut we have to complete two doses of Vaccine…']
[3],['  Mumbai local trains to restart from August 🚊\nBut only for people who are fully vaccinated\n\nShould mandatory vaccinat…']
[3],['Mumbai local trains to restart from August 🚊\nBut only for people who are fully vaccinated\n\nShould mandatory… ']
[3],['  WACH VIDEO  \n\nCM announces opening of local trains for fully vaccinated people an idea first mooted on these pages here’…']
[3],['  Why call it chair pose and not fourth seat \nmumbailocal ']
[3],['  Fully vaccinated You can board the localtrain in Mumbai from August \nHeres everything you need to know about what CM…']
[3],['Why call it chair pose and not fourth seat \nmumbailocal ']
[3],['  Finally\nSo we can travel by local trains from the th of August\nBut we have to complete two doses of Vaccine…']
[3],['WACH VIDEO  \n\nCM announces opening of local trains for fully vaccinated people an idea first mooted on these p… ']
[3],['If nonvaccinated people are caught traveling in local trains then please make arrangements to Vaccinate them on t… ']
[3],['  Brand new  BHK flat for sale in Jaswant Heights at Khar West in Mumbai\nWatch Full Youtube Video ']
[3],['Brand new  BHK flat for sale in Jaswant Heights at Khar West in Mumbai\nWatch Full Youtube Video… ']
[3],['  mumbailocal Mumbailocaltrain MumbaiLocals PL SEE HE PIC amp EPLY HOW CIIZEN WILL BE SAFE IF Mumbailocaltrain ESUMING…']
[3],['  Maharashtra CM Uddhavhackeray announced fully vaccinated people can travel in Mumbailocaltrain from August \n\n\n\nG…']
[3],['Maharashtra CM Uddhavhackeray announced fully vaccinated people can travel in Mumbailocaltrain from August … ']
